store_name,property_id,,
15mins,鞋包配饰,,
元宝甄糕,美食餐饮,,
汤城小厨,美食餐饮,,
爱阅家,教育培训,,
到底儿米线,美食餐饮,,
OPPO,数码电器,,
功福咖小蹄大作,美食餐饮,,
卡莫生活,生活配套,,
小绿洲,教育培训,,
INMIX,鞋包配饰,,
谭木匠,时尚精品,,
SAINT ANGELO（报喜鸟）,品牌服饰,,
真之牛,美食餐饮,,
霸蛮,美食餐饮,,
MLB,品牌服饰,,
hazzys,品牌服饰,,
和平巷干海椒抄手,美食餐饮,,
南锣肥猫,美食餐饮,,
Kid2Youth,婴幼儿童,,
七吉力,美食餐饮,,
杨梅红国际私立美校,教育培训,,
番茄口袋Qpokee,时尚精品,,
The North Face,品牌服饰,,
PAYA HAIR,丽人美业,,
KAILAS,品牌服饰,,
STARTER,品牌服饰,,
觅上,珠宝首饰,,
Under Armour,品牌服饰,,
七爷,美食餐饮,,
broadcast播,品牌服饰,,
西树泡芙,美食餐饮,,
致得炸蛋,美食餐饮,,
薯香咕噜,美食餐饮,,
小天才&步步高,数码电器,,
CASIO,时尚精品,,
文和友,美食餐饮,,
盘子女人坊,生活配套,,
周大福,珠宝首饰,,
福记茶楼,美食餐饮,,
倍轻松,生活配套,,
廖记棒棒鸡,美食餐饮,,
Joy Kids,丽人美业,,
奇淇玩宝（中岛）,婴幼儿童,,
潮宏基,珠宝首饰,,
无敌家,美食餐饮,,
薯梨饱,美食餐饮,,
Cabbeen,品牌服饰,,
玩塾,生活配套,,
东田越南粉,美食餐饮,,
惠普,数码电器,,
木九十,鞋包配饰,,
TOREAD kids,婴幼儿童,,
UCOSY,生活配套,,
SELECTED,品牌服饰,,
JNBY,品牌服饰,,
3CE,香水彩妆,,
绮妙冰淇淋,美食餐饮,,
奕彩乐园,生活配套,,
KIDS TOPIC,婴幼儿童,,
白木黑冰,时尚精品,,
主公主公,美食餐饮,,
可C可D,美食餐饮,,
mjstyle,生活配套,,
THE NORTH FACE黑标,品牌服饰,,
哈根达斯,美食餐饮,,
碟鲜,美食餐饮,,
YSL,香水彩妆,,
松山棉店,品牌服饰,,
:Chocoolate,品牌服饰,,
Shuuemura,香水彩妆,,
深度,生活配套,,
CALVIN KLEIN JEANS,品牌服饰,,
i.t（含Fred Perry）,品牌服饰,,
LANCOME,香水彩妆,,
Tenmiro,品牌服饰,,
POOCON,香水彩妆,,
CALVIN KLEIN PERFORMANE,品牌服饰,,
Izzue,品牌服饰,,
JINS,鞋包配饰,,
AAPE,品牌服饰,,
绳爷,生活配套,,
LILY,品牌服饰,,
四眼仔车仔面,美食餐饮,,
零度,品牌服饰,,
Will‘s,生活配套,,
gb,婴幼儿童,,
太二,美食餐饮,,
NBA kids,婴幼儿童,,
火齐,美食餐饮,,
STACCATO,时尚精品,,
小火车,生活配套,,
TOREAD.X,品牌服饰,,
奥佳华,生活配套,,
LANO兰诺,时尚精品,,
名创优品miniso,生活配套,,
balabala,婴幼儿童,,
上野屋台,美食餐饮,,
^壹,美食餐饮,,
天美意,鞋包配饰,,
黑牛のj,美食餐饮,,
四云奶盖贡茶,美食餐饮,,
Lynn&Milo,婴幼儿童,,
Discovery,品牌服饰,,
一味一诚,美食餐饮,,
余记海鲜,美食餐饮,,
saucony,品牌服饰,,
海盗船,时尚精品,,
GLORIA歌莉娅,时尚精品,,
钻石世家,珠宝首饰,,
initial,时尚精品,,
MichaelKors,时尚精品,,
辉佐,美食餐饮,,
Dickies,品牌服饰,,
寿,美食餐饮,,
华歌尔,时尚精品,,
MO&Co.,品牌服饰,,
李宁YOUTH,婴幼儿童,,
堂堂小伙夫,美食餐饮,,
优衣库,品牌服饰,,
结绳记,美食餐饮,,
爱慕AíMER,时尚精品,,
于小,美食餐饮,,
巨匠,美食餐饮,,
鹿角巷,美食餐饮,,
四环冷面王,美食餐饮,,
HS,时尚精品,,
本宫的茶,美食餐饮,,
Famecoco,时尚精品,,
简影,丽人美业,,
Mind Bridge,时尚精品,,
RIOTLILY,时尚精品,,
吉姆大师傅,美食餐饮,,
小鬼当佳,生活配套,,
CROCS,品牌服饰,,
拾烧,美食餐饮,,
Joy&Peace,鞋包配饰,,
ENZO,珠宝首饰,,
TCH,品牌服饰,,
MAXRIENY,时尚精品,,
池田寿司,美食餐饮,,
洋桥排骨,美食餐饮,,
绝味鸭脖,美食餐饮,,
茶太良品,美食餐饮,,
DIOR,香水彩妆,,
寻味潮汕米播,美食餐饮,,
ig,品牌服饰,,
天真蓝,生活配套,,
京华烟云,美食餐饮,,
满满元气枣糕,美食餐饮,,
JACK&JONES,品牌服饰,,
G2000,品牌服饰,,
HEA,品牌服饰,,
我的酒,生活配套,,
Bouthentique,品牌服饰,,
屈臣氏,超市,,
夸特世界,生活配套,,
KICKS LOUNGE,品牌服饰,,
木北造型,丽人美业,,
一麻一辣、鲜果时光,美食餐饮,,
Tanni,时尚精品,,
Hotwind,生活配套,,
CLARINS娇韵诗,香水彩妆,,
PUMA,品牌服饰,,
诗普琳,珠宝首饰,,
和森易贡茶,美食餐饮,,
HONG,时尚精品,,
阿迪达斯 Neo,品牌服饰,,
咖喱虎,美食餐饮,,
cakeboss(B级),美食餐饮,,
VIVINEVO,时尚精品,,
阿迪达斯 ADIDAS,品牌服饰,,
costa,美食餐饮,,
FION,时尚精品,,
糖衣娃娃,美食餐饮,,
SZ名表维修服务中心&EXPOOL,生活配套,,
满记甜品,美食餐饮,,
牛侍,美食餐饮,,
沉浸世界,美食餐饮,,
锦府盐帮,美食餐饮,,
TC+R,珠宝首饰,,
伽百利Gabriel,时尚精品,,
SKECHERS,品牌服饰,,
K22酸奶草莓,美食餐饮,,
DREAM  ROOM,数码电器,,
爱机百变,数码电器,,
愤怒大香肠,美食餐饮,,
粉逗螺,美食餐饮,,
麻辣澡堂,美食餐饮,,
渡娘火锅,美食餐饮,,
渝是乎,美食餐饮,,
mini peace,婴幼儿童,,
酷族街舞 Cool zone,教育培训,,
蚝英雄,美食餐饮,,
小鲜岛,美食餐饮,,
巧虎,婴幼儿童,,
VEROMODA,品牌服饰,,
极米,数码电器,,
代字行,生活配套,,
闹川,美食餐饮,,
Pandora,珠宝首饰,,
MilkT,美食餐饮,,
SUPERDRIVINGSCHOOL,婴幼儿童,,
Onitsuka tiger（OT）,品牌服饰,,
ROCOCO,品牌服饰,,
DR.Martens,鞋包配饰,,
Asics,品牌服饰,,
VGO BY VICUTU,品牌服饰,,
三烧&吴家铺,美食餐饮,,
GOFI迪士尼集合店,婴幼儿童,,
呷哺呷哺,美食餐饮,,
bosie,品牌服饰,,
V’S,珠宝首饰,,
IN STYLE,丽人美业,,
鹿港小镇,美食餐饮,,
嗨大象,美食餐饮,,
特爱泰,美食餐饮,,
LAMY,时尚精品,,
SKECHERS Kids,婴幼儿童,,
WAZI WAZI,时尚精品,,
aiimii,时尚精品,,
adidas Originals,品牌服饰,,
jnby by JNBY,婴幼儿童,,
森林鸟,品牌服饰,,
见味,美食餐饮,,
阿甘锅盔,美食餐饮,,
GEMMO,品牌服饰,,
鱼品记,美食餐饮,,
喜家德虾仁水饺,美食餐饮,,
龙柒螺蛳粉,美食餐饮,,
海盗船,珠宝首饰,,
娄三少春饼,美食餐饮,,
JΛRLL,时尚精品,,
傲胜,生活配套,,
LUSANLE,丽人美业,,
菜百首饰,珠宝首饰,,
挚爱珠宝,珠宝首饰,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
